time,windspeed,winddir,swellheight,swellPeriod,swellDirection,airTemperature
2020-06-20T02:00:00Z,6.71,64.71,2.17,10.03,228.37,14.82
2020-06-20T03:00:00Z,6.86,61.49,2.15,9.98,230.87,15.15
2020-06-20T04:00:00Z,6.66,63.68,1.8,10.63,240.75,15.86
2020-06-20T05:00:00Z,6.45,65.87,1.44,11.27,250.62,16.57
2020-06-20T06:00:00Z,6.25,68.06,1.09,11.92,260.5,17.28
2020-06-20T07:00:00Z,6.12,69.42,1.12,11.93,257.86,17.77
2020-06-20T08:00:00Z,5.98,70.78,1.14,11.95,255.23,18.26
2020-06-20T09:00:00Z,5.85,72.14,1.17,11.96,252.59,18.75
2020-06-20T10:00:00Z,5.9,71.7,1.35,11.75,249.96,18.58
2020-06-20T11:00:00Z,5.96,71.26,1.54,11.53,247.32,18.42
2020-06-20T12:00:00Z,6.01,70.82,1.72,11.32,244.69,18.25
2020-06-20T13:00:00Z,5.96,67.95,1.64,11.68,238.28,17.93
2020-06-20T14:00:00Z,5.91,65.08,1.56,12.05,231.87,17.61
2020-06-20T15:00:00Z,5.86,62.21,1.48,12.41,225.46,17.3
2020-06-20T16:00:00Z,5.7,61.8,1.61,12.13,229.91,17.13
2020-06-20T17:00:00Z,5.55,61.4,1.74,11.84,234.36,16.97
2020-06-20T18:00:00Z,5.39,60.99,1.87,11.56,238.81,16.8
2020-06-20T19:00:00Z,5.34,59.5,1.78,11.06,238.97,16.73
2020-06-20T20:00:00Z,5.29,58,1.68,10.55,239.13,16.66
2020-06-20T21:00:00Z,5.24,56.51,1.59,10.05,239.29,16.59
2020-06-20T22:00:00Z,4.94,62.8,1.73,10.79,240.71,16.34
2020-06-20T23:00:00Z,4.63,69.1,1.88,11.52,242.14,16.09
2020-06-21T00:00:00Z,4.33,75.39,2.02,12.26,243.56,15.83
2020-06-21T01:00:00Z,4.56,63.46,2.19,12.48,243.79,16.15
2020-06-21T02:00:00Z,4.78,51.53,2.35,12.69,244.01,16.47
2020-06-21T03:00:00Z,5.01,39.6,2.52,12.91,244.24,16.79
2020-06-21T04:00:00Z,4.33,35.89,2.55,12.87,244.69,17.44
2020-06-21T05:00:00Z,3.66,32.17,2.58,12.83,245.14,18.09
2020-06-21T06:00:00Z,2.98,28.46,2.61,12.79,245.59,18.73
2020-06-21T07:00:00Z,2.77,35.16,2.64,12.72,246.01,19.26
2020-06-21T08:00:00Z,2.57,41.85,2.66,12.64,246.44,19.8
2020-06-21T09:00:00Z,2.36,48.55,2.69,12.57,246.86,20.33
2020-06-21T10:00:00Z,3.18,50.29,2.7,12.52,247.12,20.39
2020-06-21T11:00:00Z,4,52.04,2.72,12.47,247.37,20.46
2020-06-21T12:00:00Z,4.82,53.78,2.73,12.42,247.63,20.53
2020-06-21T13:00:00Z,5.99,48.72,2.75,12.39,247.83,20.54
2020-06-21T14:00:00Z,7.15,43.65,2.76,12.36,248.04,20.54
2020-06-21T15:00:00Z,8.32,38.59,2.78,12.33,248.24,20.55
2020-06-21T16:00:00Z,9.41,34.82,2.79,12.31,248.4,20.46
2020-06-21T17:00:00Z,10.49,31.05,2.81,12.29,248.55,20.37
2020-06-21T18:00:00Z,11.58,27.28,2.82,12.27,248.71,20.28
2020-06-21T19:00:00Z,11.53,25.42,2.82,12.25,248.83,20.07
2020-06-21T20:00:00Z,11.47,23.57,2.83,12.24,248.94,19.86
2020-06-21T21:00:00Z,11.42,21.71,2.83,12.22,249.06,19.65
2020-06-21T22:00:00Z,11.88,19.18,2.82,12.2,249.08,19.59
2020-06-21T23:00:00Z,12.35,16.65,2.8,12.17,249.09,19.54
2020-06-22T00:00:00Z,12.81,14.12,2.79,12.15,249.11,19.48
2020-06-22T01:00:00Z,12.69,12.22,2.77,12.1,249.21,19.63
2020-06-22T02:00:00Z,12.57,10.33,2.76,12.05,249.31,19.78
2020-06-22T03:00:00Z,12.45,8.43,2.74,12,249.41,19.93
2020-06-22T04:00:00Z,11.37,4.13,2.71,12.01,249.1,20.3
2020-06-22T05:00:00Z,10.29,359.84,2.67,12.01,248.79,20.68
2020-06-22T06:00:00Z,9.21,355.54,2.64,12.02,248.48,21.05
2020-06-22T07:00:00Z,10.65,0.06,2.59,12.02,248.09,21.05
2020-06-22T08:00:00Z,12.09,4.57,2.54,12.03,247.71,21.05
2020-06-22T09:00:00Z,13.53,9.09,2.49,12.03,247.32,21.05
2020-06-22T10:00:00Z,13.15,342.92,2.46,12.15,246.97,20.33
2020-06-22T11:00:00Z,12.76,316.74,2.43,12.26,246.61,19.61
2020-06-22T12:00:00Z,12.38,290.57,2.4,12.38,246.26,18.89
2020-06-22T13:00:00Z,13.03,291.99,2.31,12.57,243.6,18.95
2020-06-22T14:00:00Z,13.69,293.42,2.23,12.75,240.93,19
2020-06-22T15:00:00Z,14.35,294.84,2.14,12.94,238.27,19.05
2020-06-22T16:00:00Z,14.1,289.68,2.33,12.77,238.91,18.95
2020-06-22T17:00:00Z,13.86,284.52,2.53,12.61,239.55,18.85
2020-06-22T18:00:00Z,13.61,279.36,2.72,12.44,240.19,18.75
2020-06-22T19:00:00Z,13.09,279.09,2.98,11.88,246.68,18.78
2020-06-22T20:00:00Z,12.56,278.83,3.23,11.32,253.18,18.8
2020-06-22T21:00:00Z,12.04,278.56,3.49,10.76,259.67,18.83
2020-06-22T22:00:00Z,11.96,274.24,4.02,10.79,259.95,18.66
2020-06-22T23:00:00Z,11.87,269.91,4.54,10.83,260.23,18.49
2020-06-23T00:00:00Z,11.79,265.59,5.07,10.86,260.51,18.32
2020-06-23T01:00:00Z,11.5,269.94,5.11,10.96,259.92,18.23
2020-06-23T02:00:00Z,11.21,274.29,5.14,11.07,259.34,18.14
2020-06-23T03:00:00Z,10.92,278.64,5.18,11.17,258.75,18.05
2020-06-23T04:00:00Z,11.18,279.9,5.3,11.14,258.42,18.05
2020-06-23T05:00:00Z,11.43,281.15,5.41,11.1,258.1,18.06
2020-06-23T06:00:00Z,11.69,282.41,5.53,11.07,257.77,18.06
2020-06-23T07:00:00Z,11.49,274.94,5.5,11.15,258.14,18.03
2020-06-23T08:00:00Z,11.3,267.47,5.48,11.24,258.52,17.99
2020-06-23T09:00:00Z,11.1,260,5.45,11.32,258.89,17.95
2020-06-23T10:00:00Z,10.66,246.54,5.47,11.17,258.57,17.88
2020-06-23T11:00:00Z,10.22,233.07,5.49,11.02,258.25,17.82
2020-06-23T12:00:00Z,9.78,219.61,5.51,10.87,257.93,17.75
2020-06-23T13:00:00Z,8.97,220.94,5.45,10.75,256.31,17.59
2020-06-23T14:00:00Z,8.17,222.27,5.4,10.64,254.7,17.42
2020-06-23T15:00:00Z,7.36,223.6,5.34,10.52,253.08,17.26
2020-06-23T16:00:00Z,6.9,227.47,5.25,10.44,251.72,17.15
2020-06-23T17:00:00Z,6.44,231.34,5.16,10.37,250.36,17.05
2020-06-23T18:00:00Z,5.98,235.21,5.07,10.29,249,16.95
2020-06-23T19:00:00Z,5.95,241.64,4.97,10.26,248.05,16.98
2020-06-23T20:00:00Z,5.92,248.07,4.88,10.23,247.1,17.01
2020-06-23T21:00:00Z,5.89,254.5,4.78,10.2,246.15,17.05
2020-06-23T22:00:00Z,6.66,252.24,4.7,10.14,245.18,17.23
2020-06-23T23:00:00Z,7.44,249.98,4.63,10.08,244.2,17.41
2020-06-24T00:00:00Z,8.21,247.72,4.55,10.02,243.23,17.59
2020-06-24T01:00:00Z,7.58,248.33,4.51,10.02,242.74,17.52
2020-06-24T02:00:00Z,6.95,248.95,4.48,10.02,242.26,17.45
2020-06-24T03:00:00Z,6.32,249.56,4.44,10.02,241.77,17.38
2020-06-24T04:00:00Z,6.13,243.2,4.44,10.06,240.29,17.25
2020-06-24T05:00:00Z,5.95,236.85,4.44,10.1,238.81,17.12
2020-06-24T06:00:00Z,5.76,230.49,4.44,10.14,237.33,16.99
2020-06-24T07:00:00Z,4.77,232.25,4.44,10.22,236.31,16.92
2020-06-24T08:00:00Z,3.79,234.02,4.44,10.31,235.28,16.85
2020-06-24T09:00:00Z,2.8,235.78,4.44,10.39,234.26,16.78
2020-06-24T10:00:00Z,2.59,253.69,4.39,10.36,233.43,16.71
2020-06-24T11:00:00Z,2.37,271.59,4.35,10.32,232.59,16.64
2020-06-24T12:00:00Z,2.16,289.5,4.3,10.29,231.76,16.56
2020-06-24T13:00:00Z,2.45,295.37,4.26,10.35,230.98,16.53
2020-06-24T14:00:00Z,2.74,301.24,4.21,10.42,230.19,16.49
2020-06-24T15:00:00Z,3.03,307.11,4.17,10.48,229.41,16.45
2020-06-24T16:00:00Z,2.82,313.9,4.07,10.34,228.95,16.36
2020-06-24T17:00:00Z,2.6,320.69,3.97,10.2,228.49,16.27
2020-06-24T18:00:00Z,2.39,327.48,3.87,10.06,228.03,16.18
2020-06-24T19:00:00Z,2.78,334.29,3.78,9.98,227.77,15.9
2020-06-24T20:00:00Z,3.17,341.09,3.7,9.91,227.5,15.61
2020-06-24T21:00:00Z,3.56,347.9,3.61,9.83,227.24,15.33
2020-06-24T22:00:00Z,4.14,2.76,3.45,9.62,227.95,15.19
2020-06-24T23:00:00Z,4.73,17.62,3.3,9.41,228.66,15.05
2020-06-25T00:00:00Z,5.31,32.48,3.14,9.2,229.37,14.92
2020-06-25T01:00:00Z,5.73,35.34,3.44,10.06,228.5,14.97
2020-06-25T02:00:00Z,6.16,38.19,3.75,10.92,227.64,15.01
2020-06-25T03:00:00Z,6.58,41.05,4.05,11.78,226.77,15.06
2020-06-25T04:00:00Z,5.85,38.52,4,11.76,226.53,15.46
2020-06-25T05:00:00Z,5.13,35.98,3.94,11.73,226.28,15.86
2020-06-25T06:00:00Z,4.4,33.45,3.89,11.71,226.04,16.26
2020-06-25T07:00:00Z,4.25,31.76,3.83,11.67,225.98,16.55
2020-06-25T08:00:00Z,4.09,30.07,3.78,11.62,225.91,16.85
2020-06-25T09:00:00Z,3.94,28.38,3.72,11.58,225.85,17.14
2020-06-25T10:00:00Z,4.27,19.15,3.65,11.51,225.96,17.36
2020-06-25T11:00:00Z,4.6,9.91,3.59,11.43,226.08,17.59
2020-06-25T12:00:00Z,4.93,0.68,3.52,11.36,226.19,17.81
2020-06-25T13:00:00Z,5.49,344.63,3.44,11.26,226.4,18.02
2020-06-25T14:00:00Z,6.05,328.59,3.37,11.17,226.62,18.24
2020-06-25T15:00:00Z,6.61,312.54,3.29,11.07,226.83,18.45
2020-06-25T16:00:00Z,6.54,305.31,3.22,10.94,227.12,18.35
2020-06-25T17:00:00Z,6.47,298.09,3.15,10.82,227.41,18.25
2020-06-25T18:00:00Z,6.4,290.86,3.08,10.69,227.7,18.15
2020-06-25T19:00:00Z,6.13,288.71,3,10.61,227.55,18.22
2020-06-25T20:00:00Z,5.85,286.56,2.92,10.54,227.4,18.28
2020-06-25T21:00:00Z,5.58,284.41,2.84,10.46,227.25,18.35
2020-06-25T22:00:00Z,6.3,290.95,2.76,10.38,227.2,18.52
2020-06-25T23:00:00Z,7.01,297.49,2.68,10.3,227.15,18.68
2020-06-26T00:00:00Z,7.73,304.03,2.6,10.22,227.1,18.85
2020-06-26T01:00:00Z,8.24,305.56,2.53,10.18,226.89,19.02
2020-06-26T02:00:00Z,8.76,307.1,2.47,10.13,226.69,19.19
2020-06-26T03:00:00Z,9.27,308.63,2.4,10.09,226.48,19.36
2020-06-26T04:00:00Z,9.53,308.69,2.36,9.96,226.72,19.45
2020-06-26T05:00:00Z,9.79,308.75,2.33,9.84,226.96,19.55
2020-06-26T06:00:00Z,10.05,308.81,2.29,9.71,227.2,19.65
2020-06-26T07:00:00Z,9.89,304.56,2.29,9.6,228.02,19.58
2020-06-26T08:00:00Z,9.74,300.3,2.3,9.48,228.84,19.52
2020-06-26T09:00:00Z,9.58,296.05,2.3,9.37,229.66,19.45
2020-06-26T10:00:00Z,9.27,295.4,2.4,9.16,232.24,19.39
2020-06-26T11:00:00Z,8.96,294.76,2.5,8.95,234.82,19.32
2020-06-26T12:00:00Z,8.65,294.11,2.6,8.74,237.4,19.25
2020-06-26T13:00:00Z,7.57,290.49,2.61,8.73,237.47,19.15
2020-06-26T14:00:00Z,6.48,286.88,2.63,8.71,237.54,19.05
2020-06-26T15:00:00Z,5.4,283.26,2.64,8.7,237.61,18.95
2020-06-26T16:00:00Z,5.13,287.81,2.58,8.82,236.3,18.88
2020-06-26T17:00:00Z,4.85,292.35,2.53,8.94,234.98,18.82
2020-06-26T18:00:00Z,4.58,296.9,2.47,9.06,233.67,18.75
2020-06-26T19:00:00Z,5.07,301.68,2.44,9.07,233.97,18.72
2020-06-26T20:00:00Z,5.55,306.46,2.42,9.08,234.28,18.68
2020-06-26T21:00:00Z,6.04,311.24,2.39,9.09,234.58,18.65
2020-06-26T22:00:00Z,6.26,312.87,2.37,9.16,234.51,18.85
2020-06-26T23:00:00Z,6.49,314.49,2.35,9.24,234.44,19.05
2020-06-27T00:00:00Z,6.71,316.12,2.33,9.31,234.37,19.25
2020-06-27T01:00:00Z,6.81,316.09,2.35,9.42,234.35,19.31
2020-06-27T02:00:00Z,6.91,316.06,2.38,9.52,234.34,19.37
2020-06-27T03:00:00Z,7.01,316.03,2.4,9.63,234.32,19.43
2020-06-27T04:00:00Z,7.12,319.66,2.45,9.68,234.43,19.43
2020-06-27T05:00:00Z,7.24,323.28,2.51,9.73,234.55,19.44
2020-06-27T06:00:00Z,7.35,326.91,2.56,9.78,234.66,19.45
2020-06-27T07:00:00Z,7.77,329.99,2.62,9.75,235.08,19.38
2020-06-27T08:00:00Z,8.19,333.07,2.67,9.72,235.5,19.31
2020-06-27T09:00:00Z,8.61,336.15,2.73,9.69,235.92,19.23
2020-06-27T10:00:00Z,9.08,337.77,2.77,9.66,236.36,19.42
2020-06-27T11:00:00Z,9.55,339.39,2.81,9.64,236.79,19.61
2020-06-27T12:00:00Z,10.02,341.01,2.85,9.61,237.23,19.79
2020-06-27T13:00:00Z,10.44,335.62,2.85,9.73,236.78,19.52
2020-06-27T14:00:00Z,10.86,330.23,2.85,9.85,236.33,19.26
2020-06-27T15:00:00Z,11.28,324.84,2.85,9.97,235.88,18.99
2020-06-27T16:00:00Z,11.31,322.28,2.88,10.13,235.27,19.27
2020-06-27T17:00:00Z,11.35,319.72,2.92,10.29,234.65,19.54
2020-06-27T18:00:00Z,11.38,317.16,2.95,10.45,234.04,19.82
2020-06-27T19:00:00Z,11.89,314.23,3.05,10.53,234.41,19.8
2020-06-27T20:00:00Z,12.4,311.3,3.14,10.6,234.79,19.78
2020-06-27T21:00:00Z,12.91,308.37,3.24,10.68,235.16,19.76
2020-06-27T22:00:00Z,12.72,306.97,3.17,10.96,233.86,19.72
2020-06-27T23:00:00Z,12.53,305.56,3.11,11.24,232.55,19.69
2020-06-28T00:00:00Z,12.34,304.16,3.04,11.52,231.25,19.66
2020-06-28T01:00:00Z,12.25,303.63,3.38,11.12,234.79,19.47
2020-06-28T02:00:00Z,12.17,303.11,3.73,10.71,238.34,19.28
2020-06-28T03:00:00Z,12.08,302.58,4.07,10.31,241.88,19.09
2020-06-28T04:00:00Z,11.16,297.77,4.05,10.34,241.88,19.14
2020-06-28T05:00:00Z,10.25,292.96,4.03,10.38,241.87,19.2
2020-06-28T06:00:00Z,9.33,288.15,4.01,10.41,241.87,19.25
2020-06-28T07:00:00Z,9.84,292.16,4.02,10.48,241.63,19.28
2020-06-28T08:00:00Z,10.35,296.18,4.04,10.56,241.39,19.32
2020-06-28T09:00:00Z,10.86,300.19,4.05,10.63,241.15,19.35
2020-06-28T10:00:00Z,11.93,302.41,4.03,10.76,240.61,19.55
2020-06-28T11:00:00Z,13.01,304.62,4.02,10.89,240.08,19.75
2020-06-28T12:00:00Z,14.08,306.84,4,11.02,239.54,19.95
2020-06-28T13:00:00Z,15.46,300.79,3.76,11.26,237.11,19.68
2020-06-28T14:00:00Z,16.83,294.73,3.52,11.51,234.69,19.42
2020-06-28T15:00:00Z,18.21,288.68,3.28,11.75,232.26,19.15
2020-06-28T16:00:00Z,17.76,282.57,2.97,12.44,234.35,18.75
2020-06-28T17:00:00Z,17.32,276.47,2.66,13.14,236.45,18.35
2020-06-28T18:00:00Z,16.87,270.36,2.35,13.83,238.54,17.95
2020-06-28T19:00:00Z,16.62,270.6,2.14,14.15,233.92,17.83
2020-06-28T20:00:00Z,16.37,270.85,1.92,14.47,229.29,17.71
2020-06-28T21:00:00Z,16.12,271.09,1.71,14.79,224.67,17.6
2020-06-28T22:00:00Z,16.06,269.62,2.13,14.08,224.17,17.65
2020-06-28T23:00:00Z,16,268.14,2.55,13.38,223.66,17.71
2020-06-29T00:00:00Z,15.95,266.67,2.97,12.67,223.16,17.77
2020-06-29T01:00:00Z,15.25,264,2.9,12.82,222.29,17.63
2020-06-29T02:00:00Z,14.56,261.33,2.83,12.97,221.43,17.5
2020-06-29T03:00:00Z,13.86,258.66,2.76,13.12,220.56,17.37
2020-06-29T04:00:00Z,13.25,257.26,3.65,12.64,231.87,17.39
2020-06-29T05:00:00Z,12.64,255.87,4.54,12.15,243.18,17.41
2020-06-29T06:00:00Z,12.03,254.47,5.43,11.67,254.49,17.43
2020-06-29T07:00:00Z,11.67,255.24,5.65,11.54,253.84,17.41
2020-06-29T08:00:00Z,11.32,256,5.86,11.4,253.18,17.38
2020-06-29T09:00:00Z,10.96,256.77,6.08,11.27,252.53,17.36
2020-06-29T10:00:00Z,10.53,256.61,6.07,11.34,251.84,17.36
2020-06-29T11:00:00Z,10.11,256.45,6.06,11.4,251.16,17.35
2020-06-29T12:00:00Z,9.68,256.29,6.05,11.47,250.47,17.35
2020-06-29T13:00:00Z,9.71,258.95,6.05,11.52,249.37,17.39
2020-06-29T14:00:00Z,9.73,261.62,6.05,11.57,248.27,17.44
2020-06-29T15:00:00Z,9.76,264.28,6.05,11.62,247.17,17.48
2020-06-29T16:00:00Z,9.49,268.06,6.06,11.59,246.18,17.44
2020-06-29T17:00:00Z,9.21,271.83,6.06,11.55,245.2,17.39
2020-06-29T18:00:00Z,8.94,275.61,6.07,11.52,244.21,17.35
2020-06-29T19:00:00Z,9.66,275.01,6,11.54,243.44,17.43
2020-06-29T20:00:00Z,10.38,274.42,5.93,11.57,242.68,17.5
2020-06-29T21:00:00Z,11.1,273.82,5.86,11.59,241.91,17.58
2020-06-29T22:00:00Z,11.26,276.18,5.76,11.62,241.17,17.84
2020-06-29T23:00:00Z,11.43,278.55,5.65,11.65,240.43,18.1
2020-06-30T00:00:00Z,11.59,280.91,5.55,11.68,239.69,18.37
2020-06-30T01:00:00Z,11.7,277.56,5.57,11.69,238.96,18.46
2020-06-30T02:00:00Z,11.8,274.22,5.6,11.69,238.22,18.54
2020-06-30T03:00:00Z,11.91,270.87,5.62,11.7,237.49,18.63
2020-06-30T04:00:00Z,12.1,268.26,5.64,11.71,236.75,18.65
2020-06-30T05:00:00Z,12.29,265.64,5.67,11.71,236.02,18.67
2020-06-30T06:00:00Z,12.48,263.03,5.69,11.72,235.28,18.69
2020-06-30T07:00:00Z,12.29,260.34,5.71,11.72,234.55,18.65
2020-06-30T08:00:00Z,12.11,257.64,5.74,11.73,233.81,18.6
2020-06-30T09:00:00Z,11.92,254.95,5.76,11.74,233.08,18.55
2020-06-30T10:00:00Z,12.13,252.78,5.78,11.74,232.34,18.41
2020-06-30T11:00:00Z,12.33,250.62,5.81,11.75,231.61,18.27
2020-06-30T12:00:00Z,12.54,248.45,5.83,11.76,230.87,18.12
2020-06-30T13:00:00Z,12.4,245.02,5.85,11.76,230.14,17.71
2020-06-30T14:00:00Z,12.25,241.6,5.88,11.77,229.4,17.3
2020-06-30T15:00:00Z,12.11,238.17,5.9,11.77,228.67,16.88
2020-06-30T16:00:00Z,11.96,233.89,5.92,11.78,227.93,16.57
2020-06-30T17:00:00Z,11.8,229.6,5.95,11.79,227.2,16.26
2020-06-30T18:00:00Z,11.65,225.32,5.97,11.79,226.46,15.95
2020-06-30T19:00:00Z,11.25,217.03,5.99,11.8,225.73,15.76
2020-06-30T20:00:00Z,10.84,208.74,6.02,11.81,224.99,15.57
2020-06-30T21:00:00Z,10.44,200.45,6.04,11.81,224.26,15.38
2020-06-30T22:00:00Z,9.84,199.6,6.06,11.82,223.52,15.61
2020-06-30T23:00:00Z,9.24,198.74,6.09,11.82,222.79,15.84
2020-07-01T00:00:00Z,8.64,197.89,6.11,11.83,222.05,16.07
2020-07-01T01:00:00Z,8.31,195.37,6.13,11.84,221.32,16.1
2020-07-01T02:00:00Z,7.98,192.86,6.16,11.84,220.58,16.13
2020-07-01T03:00:00Z,7.65,190.34,6.18,11.85,219.85,16.17
2020-07-01T04:00:00Z,7.38,183.59,6.04,11.77,220.08,15.66
2020-07-01T05:00:00Z,7.12,176.83,5.9,11.69,220.31,15.16
2020-07-01T06:00:00Z,6.85,170.08,5.76,11.61,220.54,14.65
2020-07-01T07:00:00Z,6.81,173.65,5.62,11.52,220.82,14.97
2020-07-01T08:00:00Z,6.76,177.23,5.47,11.42,221.09,15.3
2020-07-01T09:00:00Z,6.72,180.8,5.33,11.33,221.37,15.62
2020-07-01T10:00:00Z,6.83,174.5,5.2,11.24,221.58,15.63
2020-07-01T11:00:00Z,6.95,168.21,5.06,11.16,221.79,15.65
2020-07-01T12:00:00Z,7.06,161.91,4.93,11.07,222,15.66
2020-07-01T13:00:00Z,7.09,154.62,4.81,10.98,222.1,15.46
2020-07-01T14:00:00Z,7.11,147.34,4.69,10.89,222.2,15.25
2020-07-01T15:00:00Z,7.14,140.05,4.57,10.8,222.3,15.05
2020-07-01T16:00:00Z,6.62,131.01,4.45,10.72,222.45,14.65
2020-07-01T17:00:00Z,6.11,121.97,4.34,10.65,222.59,14.25
2020-07-01T18:00:00Z,5.6,112.93,4.22,10.57,222.74,13.85
2020-07-01T19:00:00Z,5.29,106.68,4.11,10.5,222.93,13.72
2020-07-01T20:00:00Z,4.97,100.44,4.01,10.44,223.11,13.6
2020-07-01T21:00:00Z,4.66,94.19,3.9,10.37,223.3,13.47
2020-07-01T22:00:00Z,4.6,95.82,3.8,10.31,223.43,13.51
2020-07-01T23:00:00Z,4.54,97.45,3.7,10.25,223.56,13.55
2020-07-02T00:00:00Z,4.48,99.08,3.6,10.19,223.69,13.6
2020-07-02T01:00:00Z,4.75,94.85,3.57,10.2,225.31,13.71
2020-07-02T02:00:00Z,5.03,90.62,3.55,10.22,226.93,13.83
2020-07-02T03:00:00Z,5.3,86.39,3.52,10.23,228.55,13.95
2020-07-02T04:00:00Z,5.01,89.06,3.46,10.21,228.61,14.55
2020-07-02T05:00:00Z,4.72,91.72,3.4,10.2,228.68,15.15
2020-07-02T06:00:00Z,4.43,94.39,3.34,10.18,228.74,15.75
2020-07-02T07:00:00Z,5.07,99.12,3.26,10.12,228.65,15.88
2020-07-02T08:00:00Z,5.72,103.86,3.18,10.07,228.57,16.02
2020-07-02T09:00:00Z,6.36,108.59,3.1,10.01,228.48,16.15
2020-07-02T10:00:00Z,6.53,104.1,3.03,9.97,228.31,16.35
2020-07-02T11:00:00Z,6.7,99.61,2.95,9.92,228.13,16.55
2020-07-02T12:00:00Z,6.87,95.12,2.88,9.88,227.96,16.75
2020-07-02T13:00:00Z,6.86,95.52,2.81,9.84,227.68,16.44
2020-07-02T14:00:00Z,6.85,95.92,2.74,9.79,227.39,16.13
2020-07-02T15:00:00Z,6.84,96.32,2.67,9.75,227.11,15.82
2020-07-02T16:00:00Z,6.92,95.17,2.61,9.72,226.92,15.76
2020-07-02T17:00:00Z,7,94.01,2.54,9.7,226.74,15.69
2020-07-02T18:00:00Z,7.08,92.86,2.48,9.67,226.55,15.63
2020-07-02T19:00:00Z,7.35,90.57,2.42,9.64,226.35,15.54
2020-07-02T20:00:00Z,7.63,88.27,2.37,9.61,226.16,15.45
2020-07-02T21:00:00Z,7.9,85.98,2.31,9.58,225.96,15.36
2020-07-02T22:00:00Z,8.16,81.81,2.26,9.56,225.82,15.37
2020-07-02T23:00:00Z,8.41,77.63,2.21,9.55,225.68,15.39
2020-07-03T00:00:00Z,8.67,73.46,2.16,9.53,225.54,15.4
2020-07-03T01:00:00Z,8.47,72.46,2.09,9.51,225.18,15.6
2020-07-03T02:00:00Z,8.28,71.47,2.02,9.49,224.83,15.81
2020-07-03T03:00:00Z,8.08,70.47,1.95,9.47,224.47,16.01
2020-07-03T04:00:00Z,8.26,66.93,1.93,9.55,224.51,16.72
2020-07-03T05:00:00Z,8.43,63.38,1.92,9.62,224.56,17.44
2020-07-03T06:00:00Z,8.61,59.84,1.9,9.7,224.6,18.15
2020-07-03T07:00:00Z,8.7,62.13,1.88,9.74,224.7,18.54
2020-07-03T08:00:00Z,8.8,64.43,1.87,9.78,224.81,18.92
2020-07-03T09:00:00Z,8.89,66.72,1.85,9.82,224.91,19.31
2020-07-03T10:00:00Z,8.78,67.24,1.83,9.85,225.06,19.24
2020-07-03T11:00:00Z,8.66,67.75,1.81,9.88,225.2,19.17
2020-07-03T12:00:00Z,8.55,68.27,1.79,9.91,225.35,19.1
2020-07-03T13:00:00Z,8.73,62.72,1.77,9.95,225.55,18.99
2020-07-03T14:00:00Z,8.92,57.18,1.74,9.99,225.76,18.88
2020-07-03T15:00:00Z,9.1,51.63,1.72,10.03,225.96,18.77
2020-07-03T16:00:00Z,9.55,49.66,1.71,10.15,226.23,18.57
2020-07-03T17:00:00Z,10,47.69,1.7,10.28,226.5,18.36
2020-07-03T18:00:00Z,10.45,45.72,1.69,10.4,226.77,18.15
2020-07-03T19:00:00Z,10.33,43.24,1.69,10.58,227.25,17.99
2020-07-03T20:00:00Z,10.21,40.77,1.7,10.76,227.74,17.82
2020-07-03T21:00:00Z,10.09,38.29,1.7,10.94,228.22,17.65
2020-07-03T22:00:00Z,9.88,36.73,1.71,11.05,228.45,17.55
2020-07-03T23:00:00Z,9.67,35.18,1.72,11.16,228.69,17.44
2020-07-04T00:00:00Z,9.47,33.62,1.73,11.27,228.92,17.34
2020-07-04T01:00:00Z,9.1,29.69,1.76,11.43,228.92,17.56
2020-07-04T02:00:00Z,8.74,25.75,1.78,11.6,228.92,17.79
2020-07-04T03:00:00Z,8.37,21.82,1.81,11.76,228.92,18.02
2020-07-04T04:00:00Z,7.92,21.75,1.84,11.85,229.04,18.7
2020-07-04T05:00:00Z,7.46,21.68,1.87,11.93,229.15,19.37
2020-07-04T06:00:00Z,7.01,21.61,1.9,12.02,229.27,20.05
2020-07-04T07:00:00Z,6.57,27,1.93,12.02,229.44,20.45
2020-07-04T08:00:00Z,6.12,32.4,1.97,12.03,229.6,20.85
2020-07-04T09:00:00Z,5.68,37.79,2,12.03,229.77,21.25
2020-07-04T10:00:00Z,6.26,41.88,2.01,12.01,230.06,21.12
2020-07-04T11:00:00Z,6.84,45.98,2.02,11.99,230.36,20.98
2020-07-04T12:00:00Z,7.42,50.07,2.03,11.97,230.65,20.85
2020-07-04T13:00:00Z,7.63,47.59,2.03,11.97,231.06,20.48
2020-07-04T14:00:00Z,7.85,45.1,2.03,11.96,231.48,20.12
2020-07-04T15:00:00Z,8.06,42.62,2.03,11.96,231.89,19.75
2020-07-04T16:00:00Z,7.74,38.88,2.03,11.97,232.39,19.7
2020-07-04T17:00:00Z,7.41,35.15,2.03,11.98,232.89,19.65
2020-07-04T18:00:00Z,7.09,31.41,2.03,11.99,233.39,19.59
2020-07-04T19:00:00Z,7.51,33.75,2.03,12.01,233.88,19.33
2020-07-04T20:00:00Z,7.94,36.08,2.04,12.02,234.37,19.07
2020-07-04T21:00:00Z,8.36,38.42,2.04,12.04,234.86,18.81
2020-07-04T22:00:00Z,8.49,37.39,2.06,12.05,235.29,18.86
2020-07-04T23:00:00Z,8.62,36.37,2.07,12.06,235.73,18.9
2020-07-05T00:00:00Z,8.75,35.34,2.09,12.07,236.16,18.95
